'id','geom','v_id','lon','lat','typ','voltage','frequency','name','operator','ref','wkt_srid_4326','wkt_srid_3857'
1486,'0101000020E6100000328CD58446FB1F407BED1DF207CA4740',55841,7.9953861957,47.5783674856,'joint','380000;220000;380000;380000;220000','50','Koppelleitung Laufenburg (CH) - Sierentz (F)','','','SRID=4326;POINT(7.99538619569198 47.5783674856311)','SRID=3857;POINT(890042.32 6036994.66999999)'
1487,'0101000020E610000031CFE126F96A1E4087C096EA1ED84940',54485,7.604466064,51.6884434925,'joint','380000;220000;380000;380000;220000','50;50;50','380kV Bergkamen A','RWE','4301','SRID=4326;POINT(7.6044660640071 51.6884434925169)','SRID=3857;POINT(846525.289999999 6743986.9)'
1488,'0101000020E610000050073A4B06041C404ECA15599E964940',55581,7.0039302591,51.1767073971,'joint','380000;220000;380000;380000;220000','50;50;50','380 kV Oerkhaus Ost;St. Peter Nord;220 kV Itterbach Ost|West;380 kV Oerkhaus West; St. Peter Nord;RWE 4516 Eiberg - Opladen','RWE','4516','SRID=4326;POINT(7.00393025914839 51.1767073971174)','SRID=3857;POINT(779673.949999998 6652610.93999999)'
1489,'0101000020E6100000CA5B962C85931B4029E4C3A58A6C4940',51949,6.8940627066,50.8479811865,'joint','380000;220000;380000;380000;220000','50;50;50','380 kV Walberberg West; 220 kV Knapsack 2b;380 kV Sechtem Nord|Süd;380 kV Sechtem Nord|Süd; Walberberg West; 220 kV Knapsack 2b','RWE','4101','SRID=4326;POINT(6.89406270663944 50.847981186533)','SRID=3857;POINT(767443.55 6594447.27999999)'
1490,'0101000020E6100000BA8F01A894AA1D40B3B30CEBFABA4940',52307,7.4165827037,51.4607824146,'joint','380000;220000;380000;380000;220000','50;50;50','','RWE','4317','SRID=4326;POINT(7.41658270368128 51.4607824146291)','SRID=3857;POINT(825610.21 6703209.12)'
1491,'0101000020E6100000047D7F3D676F1A409CFC9F5A70844940',56257,6.6087922677,51.0346787721,'joint','380000;220000;380000;380000;220000','50;50;50','380 kV Neurath 2b; 220 kV Neurath 1a;380 kV Neurath 2b|3c;380 kV Neurath 2b|3c; 220 kV Neurath 1a','RWE','4585','SRID=4326;POINT(6.60879226770999 51.0346787720857)','SRID=3857;POINT(735687.39 6627430.29000001)'
1492,'0101000020E61000001F47B27C430D2140EF10333C88ED4840',51857,8.5259055107,49.855720067,'joint','380000;220000;380000;380000;220000','50;50','1 x 380 kV, 1 x 220 kV','RWE','4134','SRID=4326;POINT(8.52590551067584 49.8557200669619)','SRID=3857;POINT(949099.459999999 6421326.48999999)'
1493,'0101000020E6100000CD00F26145612440CAF5429350FD4840',52451,10.1899824722,49.9790214612,'joint','380000;220000;380000;380000;220000','','Grafenrheinfeld - Raitersaich;Bergrheinfeld - Raitersaich','TenneT TSO GmbH','433;434;278','SRID=4326;POINT(10.1899824722208 49.9790214611963)','SRID=3857;POINT(1134343.66 6442643.51999999)'
1494,'0101000020E61000003563E833F811204046EA2011C3C74740',54889,8.0350967618,47.5606404696,'joint','380000;220000;380000;380000;220000','50','','','','SRID=4326;POINT(8.03509676181566 47.5606404696196)','SRID=3857;POINT(894462.88 6034069.85)'
1495,'0101000020E61000002561528822081D40DF7C1F8C997D4A40',23776,7.2579442311,52.9812483934,'substation','380000;320000','50;0','Dörpen West','TenneT Offshore GmbH','','SRID=4326;POINT(7.25794423106007 52.9812483934163)','SRID=3857;POINT(807950.656007584 6979530.13362908)'
1496,'0101000020E6100000A33DA67C4978224049B1BACC5AF54A40',23370,9.2349356606,53.9168334877,'substation','380000;320000;250000','50;0','Konverterstation Büttel','','','SRID=4326;POINT(9.23493566064173 53.9168334876618)','SRID=3857;POINT(1028028.33525128 7154421.25953294)'
1497,'0101000020E6100000365040D0FD8E1C40542CB43D13C74940',52567,7.1396400966,51.5552746897,'joint','380000;380000','','380kV Recklinghausen + ?;380kV Recklinghausen+ANK','RWE','4302','SRID=4326;POINT(7.13964009659326 51.5552746896507)','SRID=3857;POINT(794781.1 6720109.43)'
1498,'0101000020E610000003A6F00A7D082740521B14B181CA4940',53853,11.5165790004,51.582082877,'joint','380000;380000','50;50','536;538','50Hertz','536','SRID=4326;POINT(11.5165790003548 51.5820828769853)','SRID=3857;POINT(1282019.71 6724910.57)'
1499,'0101000020E6100000ADB9102A37461F4008863DDBFEF54840',61703,7.8185698102,49.9218401003,'joint','380000;380000','50','','RWE','4512','SRID=4326;POINT(7.81856981017192 49.9218401003273)','SRID=3857;POINT(870359.21 6432750.91000001)'
1500,'0101000020E6100000FBFCB40E6DD81F4047483BE082CC4740',55804,7.9613535212,47.5977440156,'joint','380000;380000','','','','','SRID=4326;POINT(7.96135352115311 47.5977440156426)','SRID=3857;POINT(886253.82 6040192.78)'
1501,'0101000020E6100000BD60DCDFF4451F40D47A5A7919F64840',61702,7.8183169344,49.9226524059,'joint','380000;380000','50','','RWE','4512','SRID=4326;POINT(7.81831693441944 49.9226524059101)','SRID=3857;POINT(870331.06 6432891.36)'
1502,'0101000020E61000006A3EF410998220408355EC2728D14740',54280,8.2550740526,47.6340379623,'joint','380000;380000;0;380000','50;50;50','','RWE','4554','SRID=4326;POINT(8.25507405263416 47.6340379623389)','SRID=3857;POINT(918950.640000001 6046186.30999999)'
1503,'0101000020E610000024FDF2581EEE2040E086F983E74C4940',58329,8.4650752827,50.6008152932,'joint','380000;380000;0;380000','50;50;50','3702 II','TenneT','','SRID=4326;POINT(8.46507528272793 50.6008152931588)','SRID=3857;POINT(942327.869999999 6550984.02999999)'
1504,'0101000020E6100000B72A36C294061F40BE55DBE2CBD04740',78908,7.7564268442,47.6312221118,'joint','380000;380000;110000','50;50','APHSS-SIEFF;EGL-Wiesental Nord;Koppelleitung Asphard (CH) / Laufenburg (CH) - Sierentz (F)','EN_BW','','SRID=4326;POINT(7.75642684417351 47.6312221117946)','SRID=3857;POINT(863441.486668672 6045721.15560213)'
1505,'0101000020E6100000AA7440EBFD872440AFB0739A23444840',78038,10.2656091229,48.5323365273,'joint','380000;380000;110000','50;50','Dellmensingen - Niederstotzingen (-Rotensohl)','EnBW','329','SRID=4326;POINT(10.2656091228658 48.5323365273374)','SRID=3857;POINT(1142762.38024021 6195878.0464365)'
1506,'0101000020E6100000DAE4F13C43D8254051EF058A89F74840',79444,10.9223879857,49.9338848618,'joint','380000;380000;110000','','Eltmann - Redwitz;Oberhaid - Redwitz;Eltmann - Redwitz;Oberhaid - Redwitz;Bamberg-Nord - Würgau','TenneT TSO GmbH','428;435','SRID=4326;POINT(10.9223879857331 49.9338848618487)','SRID=3857;POINT(1215874.66881838 6434833.72699597)'
1507,'0101000020E61000002A6904FC63F71B402E14660ABEC14940',55250,6.9915923479,51.5136120795,'joint','380000;380000;110000','','Büscherhof West+Kusenhorst','RWE','','SRID=4326;POINT(6.99159234787866 51.5136120794708)','SRID=3857;POINT(778300.500000002 6712653.58999999)'
1508,'0101000020E61000004393E4307C7A2240FCD9CCFF4A454840',53527,9.239228752,48.5413512945,'joint','380000;380000;110000;110000','','380 kV;RWE Herbertingen West 380 kV, NETEN-RTWST 110 kV;NETEN-RTWST 110 kV','EnBW','','SRID=4326;POINT(9.23922875204301 48.5413512945415)','SRID=3857;POINT(1028506.24 6197393.62)'
1509,'0101000020E61000005E7C1489998823404C84882056794940',58469,9.7667963827,50.94794089,'joint','380000;380000;110000;110000','50;50;50','3026 Mecklar - Vieselbach/Eisenach;3026 Mecklar - Vieselbach/Eisenach','TenneT','3026','SRID=4326;POINT(9.76679638266631 50.9479408899866)','SRID=3857;POINT(1087234.8 6612090.23000001)'
1510,'0101000020E61000001E7D0F429CAA1A40E0E92858BA7C4940',52519,6.6666117022,50.974436779,'joint','380000;380000;110000;110000','50;50;50','380 kV Paffendorf Süd; Selfkant weiß;380 kV Selfkant Weiß; 380 kV Paffendorf Süd; 110 kV Glesch Süd; Grefrath West;110 kV Glesch Süd; Grefrath West','RWE','4179','SRID=4326;POINT(6.66661170215164 50.9744367790006)','SRID=3857;POINT(742123.82 6616773.13)'
1511,'0101000020E610000032AA56960F9F21401A7D8CE28D284940',55692,8.8106657964,50.3168299852,'joint','380000;380000;110000;110000','50','','','Leitung 3023','SRID=4326;POINT(8.81066579635544 50.3168299852352)','SRID=3857;POINT(980798.83 6501327.09)'
1512,'0101000020E61000005D20B697BB3421406C6820F7030E4940',52071,8.6029937181,50.1094960125,'joint','380000;380000;110000;110000','50;50;16.7;16.7','380 kV 3011; 110 kV Bahnstrom Höchst-Friedberg; Höchst-Rödelheim','TenneT','554','SRID=4326;POINT(8.60299371813033 50.10949601252)','SRID=3857;POINT(957680.879999998 6465260.25999999)'
1513,'0101000020E6100000E4164C4CC467254021DAC5D2822E4A40',52261,10.7026695102,52.3633674112,'joint','380000;380000;110000;110000','50;50;50','Leitung 3023;Leitung 3023 - Leitung 1818;Leitung 1818 (System 120,123)','TenneT','120;123','SRID=4326;POINT(10.7026695101626 52.3633674112391)','SRID=3857;POINT(1191415.71999999 6866095.5)'
1514,'0101000020E6100000F21387F9265A284050DD6A550DD34840',53177,12.1760786035,49.6488444111,'joint','380000;380000;110000;110000','50','Etzenricht - Hradec;Etzenricht - Přeštice;Etzenricht - Hradec;Etzenricht - Přeštice;Vohenstrauß - Weiden;Forst - Vohenstrauß;Vohenstrauß - Weiden;Forst - Vohenstrauß','TenneT TSO GmbH','441;442','SRID=4326;POINT(12.1760786034956 49.6488444110679)','SRID=3857;POINT(1355434.87000001 6385682.51999999)'
1515,'0101000020E61000001590C56FE5F22040F04995263F074940',52163,8.4744067124,50.0566147069,'joint','380000;380000;110000;110000','50;50','380kV Trebur Nord;Rüsselsheim Ost+West','RWE','4503','SRID=4326;POINT(8.47440671240478 50.0566147068929)','SRID=3857;POINT(943366.64 6456086.29)'
1516,'0101000020E6100000812B986E443B26401725AEC017734940',53825,11.1157564698,50.8991623736,'joint','380000;380000;110000;110000','50;16.7;16.7','467, 468;380 kV 467; 468; 110 kV Bahnstrom Weimar - Eischleben;Weimar - Eischleben','50Hertz','312','SRID=4326;POINT(11.1157564697985 50.899162373573)','SRID=3857;POINT(1237400.35 6603476.05999999)'
1517,'0101000020E6100000D126A0BE72A71A408B863A68F87C4940',52518,6.6635236535,50.9763307844,'joint','380000;380000;110000;110000','50;50;50','380 kV Paffendorf Süd; Selfkant weiß;380 kV Paffendorf Süd; Selfkant weiß; 110 kV Auenheim Nord; Glesch Nord;110 kV Auenheim Nord; Glesch Nord','RWE','4179','SRID=4326;POINT(6.66352365353096 50.9763307843942)','SRID=3857;POINT(741780.060000001 6617107.98)'
1518,'0101000020E61000008BF3F3761B921B4086D490788A6C4940',53641,6.8926828944,50.8479757983,'joint','380000;380000;110000;110000','50;50;16.7;16.7','380 kV Sechtem Nord|Süd;380 kV Sechtem Nord|Süd; 110 kV Bahnstrom Köln - Sindorf 1|2;110 kV Bahnstrom Köln - Sindorf 1|2','RWE','4101','SRID=4326;POINT(6.89268289436303 50.8479757983378)','SRID=3857;POINT(767289.949999998 6594446.33)'
1519,'0101000020E6100000FEF190EA18CF204015A6BCB6B73F4A40',53644,8.4044869711,52.4977940007,'joint','380000;380000;110000;110000','50;50;50','Dümmersee Süd;Leitung 3017;Dümmersee Süd;Leitung 3017','Amprion','4126','SRID=4326;POINT(8.40448697108604 52.497794000734)','SRID=3857;POINT(935583.209999999 6890638.34)'
1520,'0101000020E6100000C62AC01FD282224075F35B3903874940',55132,9.2555093691,51.0547858905,'joint','380000;380000;110000;110000','50;50','','TenneT','3002','SRID=4326;POINT(9.25550936909475 51.0547858904819)','SRID=3857;POINT(1030318.59 6630990.44)'
1521,'0101000020E61000001153BE7B69F62040AF96CB7D43014840',55567,8.4812735243,48.0098721737,'joint','380000;380000;110000;110000','','','','','SRID=4326;POINT(8.48127352426812 48.0098721736989)','SRID=3857;POINT(944131.050000001 6108497.37000001)'
1522,'0101000020E610000081C8874654B91E409EE4D176AB604940',55750,7.6809855481,50.7552326703,'joint','380000;380000;110000;110000','50;50;50','380 kV Siegtal Nord|Süd','RWE','4104','SRID=4326;POINT(7.68098554805522 50.7552326702946)','SRID=3857;POINT(855043.400000001 6578110.89)'
1523,'0101000020E610000020294C194C5124406129AF5FD8814940',58445,10.1587837129,51.0144157033,'joint','380000;380000;110000;110000','50;50;16.7;16.7','449 Mecklar - Vieselbach;450 Mecklar - Eisenach;380 kV 449 Mecklar - Vieselbach; 450 Mecklar - Eisenach; 110 Kv Bahnstrom Weimar - Bebra 1|2;Bebra - Weimar','TenneT','3026','SRID=4326;POINT(10.1587837129087 51.0144157033235)','SRID=3857;POINT(1130870.63 6623844.09)'
1524,'0101000020E610000087D044C042D32340E9723A480BBE4A40',52095,9.9126186451,53.4847193036,'joint','380000;380000;110000;110000','50;50;50','C,D;C,D,72,73;72;73','50Hertz Transmission','C;D','SRID=4326;POINT(9.91261864509603 53.4847193036456)','SRID=3857;POINT(1103467.66 7073166.05)'
1525,'0101000020E610000043F3922FC695284028DA1FBFAB954940',51988,12.2925276629,51.1693037897,'joint','380000;380000;110000;110000','50;50;50','589,590 Pulgar-Vieselbach;589,590 Pulgar-Vieselbach','50Hertz Transmission','589;590','SRID=4326;POINT(12.2925276629336 51.169303789666)','SRID=3857;POINT(1368397.92 6651296.42000001)'
1526,'0101000020E6100000D8ADAB8907CA1A40C4043912D97C4940',52523,6.6972943793,50.9753744868,'joint','380000;380000;110000;110000','50;50;50','380 kV Paffendorf Süd; Selfkant Weiß;110 kV Glesch Süd; Grefrath Ost','RWE','4514','SRID=4326;POINT(6.69729437933298 50.9753744867717)','SRID=3857;POINT(745539.4 6616938.91)'
1527,'0101000020E61000005F39A495C20C26404E88EF74B9D84840',53138,11.0249220622,49.6931596918,'joint','380000;380000;110000;110000','','Kriegenbrunn - Redwitz;Raitersaich - Würgau;Erlangen - Forchheim;Kriegenbrunn - Redwitz;Raitersaich - Würgau;Erlangen - Forchheim;Eggolsheim - Erlangen;Eggolsheim - Erlangen','TenneT TSO GmbH;E.ON Netz GmbH','432;431;131','SRID=4326;POINT(11.0249220622033 49.6931596917717)','SRID=3857;POINT(1227288.71 6393305.11000001)'
1528,'0101000020E61000005D5658AAF2692140C678AAEBBAD94940',53989,8.7069295152,51.7010168631,'joint','380000;380000;110000;110000','50;50','','TenneT','3016','SRID=4326;POINT(8.70692951515519 51.7010168630964)','SRID=3857;POINT(969250.96 6746244.96)'
1529,'0101000020E610000065F9A6971B93204067DDD1E000614940',56625,8.2873198882,50.7578393006,'joint','380000;380000;110000;110000','50','','','','SRID=4326;POINT(8.28731988824138 50.7578393006068)','SRID=3857;POINT(922540.229999998 6578569.56999999)'
1530,'0101000020E6100000949A5621CF24234054636EFD99C94A40',58451,9.5718927782,53.5750119008,'joint','380000;380000;110000;110000','50;50;16.7;16.7','3105;380 kV 307 UW Wilster - UW Dollern; 110 kV Bahnstrom Nenndorf - Neumünster 1|2;Nenndorf - Neumünster','TenneT','3105','SRID=4326;POINT(9.57189277822662 53.5750119008068)','SRID=3857;POINT(1065538.23 7090075.98999999)'
1531,'0101000020E61000005F306DEBDAD31B40CDFEC578BC884940',51937,6.9568897996,51.068251702,'joint','380000;380000;110000;110000','50;50;50','380 kV Neurath 2b; Oerkhaus Ost;110 kV Hülsberg Nord|Süd','RWE','4516','SRID=4326;POINT(6.95688979963242 51.068251702001)','SRID=3857;POINT(774437.430000001 6633375.55)'
1732,'0101000020E61000002CB5C98AABBA24409A5CB65D3BD84740',51328,10.3645900127,47.6893117085,'plant','','','','','','SRID=4326;POINT(10.3645900126672 47.6893117084921)','SRID=3857;POINT(1153780.88249116 6055322.13955203)'
1532,'0101000020E6100000467D0028FE622640C356D1CE45154940',52469,11.1933453084,50.1661928675,'joint','380000;380000;110000;110000','','Redwitz - Remptendorf;Redwitz - Remptendorf;Redwitz - Remptendorf;Friesen - Redwitz;Windheim - Redwitz;Friesen - Redwitz;Windheim - Redwitz','TenneT TSO GmbH','413;414','SRID=4326;POINT(11.1933453083608 50.1661928674853)','SRID=3857;POINT(1246037.5 6475107.41999999)'
1533,'0101000020E61000002F308BD65E302140C33AB2B353124940',52645,8.594473557,50.1431793804,'joint','380000;380000;110000;15000;110000;15000;110000','50;50;16.7;16.7;16.7','380 kV 3011;380 kV 3011; 110 kV Bahnstrom Höchst-Friedberg; Höchst-Rödelheim; 15 kV Sl; Sl','TenneT','3011','SRID=4326;POINT(8.59447355698657 50.1431793804418)','SRID=3857;POINT(956732.42 6471109.01)'
1534,'0101000020E6100000790A54A643B51B40615E089831C84940',52351,6.9270158757,51.564013485,'joint','380000;380000;110000;380000','','380kV Essen West','RWE','4139','SRID=4326;POINT(6.92701587570138 51.5640134850371)','SRID=3857;POINT(771111.88 6721674.17)'
1535,'0101000020E61000004D7042B967F521405A35A960E0074940',54453,8.9793069738,50.0615349604,'joint','380000;380000;110000;380000','','Untermain Süd; Karlstein Süd;Untermain Nord;Karlstein Süd;Rödermark Nord;Untermain Süd; Karlstein Süd','RWE','4186; Untermain Süd(weis); Karlstein Süd(gelb)','SRID=4326;POINT(8.97930697380084 50.0615349603856)','SRID=3857;POINT(999571.88 6456939.44)'
1536,'0101000020E61000000CC67DC5438320408808CAB3C3D04740',54283,8.2563764301,47.6309723603,'joint','380000;380000;110000;380000;110000','50;50;50','Herbertingen - Tiengen;Herbertingen - Tiengen','','5200','SRID=4326;POINT(8.25637643013308 47.6309723602763)','SRID=3857;POINT(919095.620000002 6045679.89999999)'
1537,'0101000020E6100000761DFDE3B4F21D400C80EF6694FA4940',54413,7.4870181678,51.9576538724,'joint','380000;380000;110000;380000;110000','50;50','','RWE','4372','SRID=4326;POINT(7.48701816780464 51.957653872436)','SRID=3857;POINT(833451.050000001 6792472.35)'
1538,'0101000020E6100000756972402BE21F404C716A71C4D54940',54467,7.9708681173,51.6700574655,'joint','380000;380000;110000;380000;110000','','','RWE','4316','SRID=4326;POINT(7.97086811731639 51.6700574655284)','SRID=3857;POINT(887312.980000001 6740686.07000001)'
1539,'0101000020E61000003320864FDCA41B4019A1D78E0F8F4940',52314,6.9109966684,51.1176622918,'joint','380000;380000;110000;380000;110000','50;50;50','380 kV Neurath 2b; St.Peter Nord','RWE','4581','SRID=4326;POINT(6.91099666839732 51.1176622918012)','SRID=3857;POINT(769328.630000001 6642133.26999999)'
1540,'0101000020E61000004FE833C97EEE1C401DF11AD5EE9C4940',58578,7.232905525,51.2260385877,'joint','380000;380000;110000;380000;110000','50;50;50','380kV Leichlingen Ost+Dauersberg Ost;RWE 4562 Ronsdorf - Bomig;RWE 4562 Ronsdorf - Bomig','RWE','4562','SRID=4326;POINT(7.23290552501028 51.2260385877182)','SRID=3857;POINT(805163.36 6661375.14999999)'
1541,'0101000020E610000055544F99AC891C40286C37DF09C34940',58041,7.1344474749,51.5237387677,'joint','380000;380000;110000;380000;110000','50;50;50','380kV Westfalen West','RWE','4129','SRID=4326;POINT(7.13444747492493 51.5237387676828)','SRID=3857;POINT(794203.059999998 6714465.20999999)'
1542,'0101000020E61000009FF28731CBB81B40F0F601728EC84940',52629,6.9304626216,51.5668470869,'joint','380000;380000;110000;380000;110000','','380kV Kusenhorst','RWE','4139','SRID=4326;POINT(6.93046262161502 51.5668470868676)','SRID=3857;POINT(771495.569999998 6722181.60999999)'
1543,'0101000020E6100000CCEDB43F435225402F8C3F18D4FC4840',52477,10.660669318,49.9752226172,'joint','380000;380000;110000;380000;110000','','Grafenrheinfeld - Eltmann;Grafenrheinfeld - Eltmann;Grafenrheinfeld - Oberhaid;Eltmann - Haßfurt;Eltmann - Knetzgau;Grafenrheinfeld - Oberhaid;Eltmann - Haßfurt;Eltmann - Knetzgau','TenneT TSO GmbH;E.ON Netz GmbH','422','SRID=4326;POINT(10.6606693180428 49.9752226171771)','SRID=3857;POINT(1186740.28 6441985.94)'
1544,'0101000020E6100000FE2A793BA3E01840AF219165C0784940',52818,6.2193726819,50.9433714827,'joint','380000;380000;110000;380000;110000','50;50;50','','RWE','4529','SRID=4326;POINT(6.21937268187571 50.9433714827204)','SRID=3857;POINT(692337.400000001 6611282.90000001)'
1545,'0101000020E61000008955FFFA10F61E405A5FC1262DC24940',54549,7.7402991503,51.517002911,'joint','380000;380000;110000;380000;220000;110000','','','RWE','4316','SRID=4326;POINT(7.74029915030895 51.5170029110147)','SRID=3857;POINT(861646.160000001 6713260.15000001)'
1546,'0101000020E61000003BE2B6EFBA6F2240009B2A7926444840',53528,9.2182230864,48.5324241121,'joint','380000;380000;220000','','RWE Herbertingen West 380 kV;Brauweiler (DE) - Bludenz-West (AT)','EnBW','4508','SRID=4326;POINT(9.21822308642833 48.5324241121325)','SRID=3857;POINT(1026167.9 6195892.77)'
